representation,rep_params,metric,K,micro_Precision@K,micro_Recall@K,micro_MAP@K,micro_nDCG@K,macro_Precision@K,macro_Recall@K,macro_MAP@K,macro_nDCG@K,micro_MAP@K_CI_low,micro_MAP@K_CI_high
MorganBit,"r=2,b=4096",RogotGoldberg,1,0.32777620796835266,0.001050079674590953,0.32777620796835266,0.1753441139944675,0.6488563279117933,0.0013098018418798583,0.6488563279117933,0.37911040429697573,0.31939107092398983,0.3372021286615805
MorganBit,"r=2,b=2048",Tanimoto,1,0.32721107657530374,0.0010383063752896812,0.32721107657530374,0.17494886329519044,0.6492707457878274,0.0012809557688612202,0.6492707457878274,0.3779657232213713,0.3188188753885278,0.3362578882923613
MorganBit,"r=2,b=2048",Dice,1,0.32721107657530374,0.0010383063752896812,0.32721107657530374,0.17494886329519044,0.6492707457878274,0.0012809557688612202,0.6492707457878274,0.3779657232213713,0.3188188753885278,0.3362578882923613
MorganBit,"r=2,b=2048",Sokal,1,0.32721107657530374,0.0010383063752896812,0.32721107657530374,0.17494886329519044,0.6492707457878274,0.0012809557688612202,0.6492707457878274,0.3779657232213713,0.3188188753885278,0.3362578882923613
MorganBit,"r=2,b=2048",OnBit,1,0.32721107657530374,0.0010383063752896812,0.32721107657530374,0.17494886329519044,0.6492707457878274,0.0012809557688612202,0.6492707457878274,0.3779657232213713,0.3188188753885278,0.3362578882923613
MorganBit,"r=2,b=4096",BraunBlanquet,1,0.3253273052651408,0.0010677361868975542,0.3253273052651408,0.17487275200713845,0.6415758162168635,0.0013067568537468474,0.6415758162168635,0.3768386452937095,0.3173966280493548,0.3339926532918904
MorganCount,r=2,Tanimoto,1,0.3242912310445512,0.0009300321880379489,0.3242912310445512,0.17485169023955133,0.6439410380751929,0.0011490710512741008,0.6439410380751929,0.3833873702239658,0.3161910144108505,0.3339055288687954
MorganCount,r=2,Dice,1,0.3242912310445512,0.0009300321880379489,0.3242912310445512,0.17485169023955133,0.6439410380751929,0.0011490710512741008,0.6439410380751929,0.3833873702239658,0.3161910144108505,0.3339055288687954
MorganBit,"r=2,b=2048",BraunBlanquet,1,0.32513892813412454,0.0010564223664607012,0.32513892813412454,0.17481576791745723,0.6381244408030392,0.0012797322436165148,0.6381244408030392,0.3750052169375557,0.3169351040783649,0.3336182537439955
MorganBit,"r=3,b=4096",BraunBlanquet,1,0.32221908260337195,0.0010604778501530215,0.32221908260337195,0.1748067165970587,0.6387190453439253,0.0013013857944206223,0.6387190453439253,0.3761665346214128,0.3143048883865499,0.33061128379014787
MorganBit,"r=3,b=2048",Tanimoto,1,0.3253273052651408,0.0009364541839421044,0.3253273052651408,0.1747597334586447,0.6464301765352739,0.0011490272560731956,0.6464301765352739,0.3796678737114093,0.3167561458038994,0.3350381463690308
MorganBit,"r=3,b=2048",Dice,1,0.3253273052651408,0.0009364541839421044,0.3253273052651408,0.1747597334586447,0.6464301765352739,0.0011490272560731956,0.6464301765352739,0.3796678737114093,0.3167561458038994,0.3350381463690308
MorganBit,"r=3,b=2048",Sokal,1,0.3253273052651408,0.0009364541839421044,0.3253273052651408,0.1747597334586447,0.6464301765352739,0.0011490272560731956,0.6464301765352739,0.3796678737114093,0.3167561458038994,0.3350381463690308
MorganBit,"r=3,b=2048",OnBit,1,0.3253273052651408,0.0009364541839421044,0.3253273052651408,0.1747597334586447,0.6464301765352739,0.0011490272560731956,0.6464301765352739,0.3796678737114093,0.3167561458038994,0.3350381463690308
MorganBit,"r=3,b=2048",RogotGoldberg,1,0.3253273052651408,0.000935592058385155,0.3253273052651408,0.1747280225646534,0.6475832992205188,0.0011485838450716892,0.6475832992205188,0.3795979479576578,0.3167561458038994,0.33494395780352265
RDKBit,-,RogotGoldberg,1,0.3253273052651408,0.0008948591141015456,0.3253273052651408,0.17471197784183065,0.6388779584259238,0.0010859936409362354,0.6388779584259238,0.37629722115232755,0.31760148817933503,0.3333333333333333
MorganBit,"r=3,b=4096",Tanimoto,1,0.3253273052651408,0.0009466922153307869,0.3253273052651408,0.1747103336662583,0.6470829641312538,0.0011693268388382734,0.6470829641312538,0.38014004016181907,0.316751436375624,0.3345648488273524
MorganBit,"r=3,b=4096",Dice,1,0.3253273052651408,0.0009466922153307869,0.3253273052651408,0.1747103336662583,0.6470829641312538,0.0011693268388382734,0.6470829641312538,0.38014004016181907,0.316751436375624,0.3345648488273524
MorganBit,"r=3,b=4096",Sokal,1,0.3253273052651408,0.0009466922153307869,0.3253273052651408,0.1747103336662583,0.6470829641312538,0.0011693268388382734,0.6470829641312538,0.38014004016181907,0.316751436375624,0.3345648488273524
MorganBit,"r=3,b=4096",OnBit,1,0.3253273052651408,0.0009466922153307869,0.3253273052651408,0.1747103336662583,0.6470829641312538,0.0011693268388382734,0.6470829641312538,0.38014004016181907,0.316751436375624,0.3345648488273524
MorganBit,"r=3,b=4096",RogotGoldberg,1,0.32513892813412454,0.0009436288425788761,0.32513892813412454,0.17469600831317228,0.6467745400982126,0.0011667097947284928,0.6467745400982126,0.3803570764488623,0.3167490816614863,0.3347485165300933
MorganBit,"r=2,b=2048",RogotGoldberg,1,0.32655175661674674,0.001032764911828922,0.32655175661674674,0.17451213753382708,0.6475597143372662,0.001278318389902892,0.6475597143372662,0.37711516130872264,0.31825374399547895,0.3358811340303287
MorganCount,r=3,Tanimoto,1,0.3227842139964208,0.0010332719414796229,0.3227842139964208,0.17441912817106034,0.6433634537533307,0.0013102345133403526,0.6433634537533307,0.38330245930619977,0.31523970989921823,0.3324879909578977
MorganCount,r=3,Dice,1,0.3227842139964208,0.0010332719414796229,0.3227842139964208,0.17441912817106034,0.6433634537533307,0.0013102345133403526,0.6433634537533307,0.38330245930619977,0.31523970989921823,0.3324879909578977
MorganBit,"r=2,b=1024",Tanimoto,1,0.3258924366581897,0.0009471329196941579,0.3258924366581897,0.17422868484245896,0.6436990142308998,0.0011326632698778645,0.6436990142308998,0.3743884588380922,0.31741546576245644,0.3355043797682961
MorganBit,"r=2,b=1024",Dice,1,0.3258924366581897,0.0009471329196941579,0.3258924366581897,0.17422868484245896,0.6436990142308998,0.0011326632698778645,0.6436990142308998,0.3743884588380922,0.31741546576245644,0.3355043797682961
MorganBit,"r=2,b=1024",Sokal,1,0.3258924366581897,0.0009471329196941579,0.3258924366581897,0.17422868484245896,0.6436990142308998,0.0011326632698778645,0.6436990142308998,0.3743884588380922,0.31741546576245644,0.3355043797682961
MorganBit,"r=2,b=1024",OnBit,1,0.3258924366581897,0.0009471329196941579,0.3258924366581897,0.17422868484245896,0.6436990142308998,0.0011326632698778645,0.6436990142308998,0.3743884588380922,0.31741546576245644,0.3355043797682961
MorganBit,"r=2,b=4096",Cosine,1,0.32542149383064894,0.0009415437901924503,0.32542149383064894,0.17414676365573284,0.6472475381047804,0.0011667639859269908,0.6472475381047804,0.37891827598258626,0.31666195723839125,0.3343835358387492
MorganBit,"r=2,b=1024",RogotGoldberg,1,0.32598662522369787,0.0009520575533100355,0.32598662522369787,0.17413656858253737,0.6421825264405336,0.0011451598915325053,0.6421825264405336,0.37426019849084585,0.3173212771969483,0.335791654893096
MorganBit,"r=3,b=4096",Cosine,1,0.32334934538946974,0.0009366029426681946,0.32334934538946974,0.1740712497636673,0.6464462534541526,0.0011641844383420976,0.6464462534541526,0.37896224535422035,0.3150442686257888,0.3326787228030517
MorganBit,"r=3,b=2048",Cosine,1,0.32400866534802675,0.0009256464543692437,0.32400866534802675,0.17399824230002586,0.6463925157394077,0.0011413158519771303,0.6463925157394077,0.37794644050146997,0.31524441932749364,0.3333333333333333
MorganBit,"r=2,b=2048",Cosine,1,0.32560987096166527,0.0009320660427453512,0.32560987096166527,0.17395535211546048,0.6477282158191139,0.0011495377768278342,0.6477282158191139,0.37706973324276843,0.317132900065932,0.33418103042290664
MorganBit,"r=3,b=2048",BraunBlanquet,1,0.32024112272770083,0.0009383918814093536,0.32024112272770083,0.17378694023039923,0.6358302830180131,0.001130768179818289,0.6358302830180131,0.3740252326670288,0.3118418573985118,0.32892295375341435
MorganBit,"r=2,b=1024",Cosine,1,0.3248563624376001,0.0009353030001034504,0.3248563624376001,0.17362044118844783,0.6426161824941127,0.001144351746129783,0.6426161824941127,0.3734610516736777,0.316647828953565,0.33343458604125464
MorganBit,"r=3,b=1024",RogotGoldberg,1,0.32400866534802675,0.0009357777129177755,0.32400866534802675,0.1733894473588235,0.6406954478114472,0.0011417197906510015,0.6406954478114472,0.3738778976839002,0.31599321842328343,0.3330507676368089
MorganBit,"r=2,b=1024",BraunBlanquet,1,0.3237260996515023,0.0010530043637084281,0.3237260996515023,0.17335827741706475,0.6397392450475863,0.0012853972014784222,0.6397392450475863,0.3748501042465637,0.31532918903645096,0.3315649430159179
MorganBit,"r=3,b=1024",Tanimoto,1,0.3237260996515023,0.0009365873407724811,0.3237260996515023,0.17333194951820183,0.6422813702554846,0.001143342236525495,0.6422813702554846,0.37441911746973083,0.31599792785155884,0.3327752660826976
MorganBit,"r=3,b=1024",Dice,1,0.3237260996515023,0.0009365873407724811,0.3237260996515023,0.17333194951820183,0.6422813702554846,0.001143342236525495,0.6422813702554846,0.37441911746973083,0.31599792785155884,0.3327752660826976
MorganBit,"r=3,b=1024",Sokal,1,0.3237260996515023,0.0009365873407724811,0.3237260996515023,0.17333194951820183,0.6422813702554846,0.001143342236525495,0.6422813702554846,0.37441911746973083,0.31599792785155884,0.3327752660826976
MorganBit,"r=3,b=1024",OnBit,1,0.3237260996515023,0.0009365873407724811,0.3237260996515023,0.17333194951820183,0.6422813702554846,0.001143342236525495,0.6422813702554846,0.37441911746973083,0.31599792785155884,0.3327752660826976
MorganBit,"r=3,b=1024",BraunBlanquet,1,0.32108881981727416,0.0009491372390287262,0.32108881981727416,0.17317337698562035,0.636780455278206,0.0011404173637354826,0.636780455278206,0.37372543675355363,0.3126071394932655,0.33051003108222665
MorganCount,r=1,Tanimoto,1,0.3207120655552416,0.0009181228592970952,0.3207120655552416,0.1729708870930005,0.6424695051580901,0.0011499719880823486,0.6424695051580901,0.37814254822745536,0.3127036827729114,0.3291913911651126
MorganCount,r=1,Dice,1,0.3207120655552416,0.0009181228592970952,0.3207120655552416,0.1729708870930005,0.6424695051580901,0.0011499719880823486,0.6424695051580901,0.37814254822745536,0.3127036827729114,0.3291913911651126
MorganBit,"r=3,b=1024",Cosine,1,0.3234435339549779,0.0009265353257827537,0.3234435339549779,0.17293828689304364,0.6412038672579391,0.0011353989225092898,0.6412038672579391,0.3728430811222607,0.3149618536309692,0.33222426297447494
MorganBit,"r=1,b=4096",RogotGoldberg,1,0.32476217387209194,0.0009480675835921883,0.32476217387209194,0.1725455518865721,0.6387943930224799,0.0011561729258251878,0.6387943930224799,0.3663071867749345,0.31684327022699443,0.33372421588019213
MorganBit,"r=1,b=2048",RogotGoldberg,1,0.32438541961005934,0.000944843022203742,0.32438541961005934,0.17243520507117982,0.6366350031747867,0.0011393154565556014,0.6366350031747867,0.36641460577277607,0.31673259866252235,0.3331661486295564
MorganBit,"r=1,b=2048",Tanimoto,1,0.323537722520486,0.0009423819617990822,0.323537722520486,0.17223623017638595,0.6345872556399825,0.0011373581917199361,0.6345872556399825,0.36586923480462924,0.3159861542808703,0.3324149948196289
MorganBit,"r=1,b=2048",Dice,1,0.323537722520486,0.0009423819617990822,0.323537722520486,0.17223623017638595,0.6345872556399825,0.0011373581917199361,0.6345872556399825,0.36586923480462924,0.3159861542808703,0.3324149948196289
MorganBit,"r=1,b=2048",Sokal,1,0.323537722520486,0.0009423819617990822,0.323537722520486,0.17223623017638595,0.6345872556399825,0.0011373581917199361,0.6345872556399825,0.36586923480462924,0.3159861542808703,0.3324149948196289
MorganBit,"r=1,b=2048",OnBit,1,0.323537722520486,0.0009423819617990822,0.323537722520486,0.17223623017638595,0.6345872556399825,0.0011373581917199361,0.6345872556399825,0.36586923480462924,0.3159861542808703,0.3324149948196289
MorganBit,"r=1,b=1024",RogotGoldberg,1,0.3239144767825186,0.0009313580646424272,0.3239144767825186,0.17202761613488457,0.6367950496293534,0.001131474596774215,0.6367950496293534,0.3651348281108271,0.3159060940001884,0.3326999152302911
MorganBit,"r=1,b=1024",Tanimoto,1,0.3234435339549779,0.0009307247413688458,0.3234435339549779,0.1719750595460535,0.6348043474967512,0.0011310078056082076,0.6348043474967512,0.3648384607747844,0.3157177168691721,0.33269049637374026
MorganBit,"r=1,b=1024",Dice,1,0.3234435339549779,0.0009307247413688458,0.3234435339549779,0.1719750595460535,0.6348043474967512,0.0011310078056082076,0.6348043474967512,0.3648384607747844,0.3157177168691721,0.33269049637374026
MorganBit,"r=1,b=1024",Sokal,1,0.3234435339549779,0.0009307247413688458,0.3234435339549779,0.1719750595460535,0.6348043474967512,0.0011310078056082076,0.6348043474967512,0.3648384607747844,0.3157177168691721,0.33269049637374026
MorganBit,"r=1,b=1024",OnBit,1,0.3234435339549779,0.0009307247413688458,0.3234435339549779,0.1719750595460535,0.6348043474967512,0.0011310078056082076,0.6348043474967512,0.3648384607747844,0.3157177168691721,0.33269049637374026
MorganBit,"r=1,b=4096",Tanimoto,1,0.3237260996515023,0.0009418326087745695,0.3237260996515023,0.17196706686511987,0.6367453965760834,0.0011476400562542763,0.6367453965760834,0.3653525835122282,0.3158048412922671,0.3330554770650843
MorganBit,"r=1,b=4096",Dice,1,0.3237260996515023,0.0009418326087745695,0.3237260996515023,0.17196706686511987,0.6367453965760834,0.0011476400562542763,0.6367453965760834,0.3653525835122282,0.3158048412922671,0.3330554770650843
MorganBit,"r=1,b=4096",Sokal,1,0.3237260996515023,0.0009418326087745695,0.3237260996515023,0.17196706686511987,0.6367453965760834,0.0011476400562542763,0.6367453965760834,0.3653525835122282,0.3158048412922671,0.3330554770650843
MorganBit,"r=1,b=4096",OnBit,1,0.3237260996515023,0.0009418326087745695,0.3237260996515023,0.17196706686511987,0.6367453965760834,0.0011476400562542763,0.6367453965760834,0.3653525835122282,0.3158048412922671,0.3330554770650843
MorganBit,"r=1,b=4096",BraunBlanquet,1,0.3216539512103231,0.0009666812428358709,0.3216539512103231,0.1717761913398194,0.6413982462113914,0.0011526907554936037,0.6413982462113914,0.3688625677268546,0.3137374022793633,0.3306207026466987
MorganBit,"r=1,b=4096",Cosine,1,0.32221908260337195,0.0009399349668781609,0.32221908260337195,0.17161339660311198,0.633676448516224,0.0011455525202098372,0.633676448516224,0.36458181428435077,0.31420363567862863,0.3312611848921541
MorganBit,"r=1,b=2048",Cosine,1,0.32259583686540455,0.0009396355987722143,0.32259583686540455,0.17156682306960278,0.6327456484760151,0.00113475414997985,0.6327456484760151,0.36413789854905565,0.31449562023170385,0.33136008288593766
MorganBit,"r=1,b=1024",BraunBlanquet,1,0.3212771969482905,0.000930898896139955,0.3212771969482905,0.17140070438777388,0.6338118251459438,0.0011143326501334369,0.6338118251459438,0.36442034614820623,0.31364085899971744,0.3299613826881417
MorganBit,"r=1,b=2048",BraunBlanquet,1,0.3213713855137986,0.0009630395573102201,0.3213713855137986,0.17132790731441178,0.6371768749461245,0.0011367295219510249,0.6371768749461245,0.36632188974976054,0.3129838937552981,0.3298648394084958
MorganBit,"r=1,b=1024",Cosine,1,0.3220307054723557,0.0009290755763379635,0.3220307054723557,0.17101052531808963,0.6323172533464059,0.0011222483500991146,0.6323172533464059,0.3630195422160507,0.3143943675237826,0.3312611848921541
MorganBit,"r=1,b=2048",Kulczynski,1,0.32108881981727416,0.0009321980919264697,0.32108881981727416,0.17065306426336602,0.628550785469434,0.0011491241747041058,0.628550785469434,0.35963960667266903,0.3123269285108788,0.3292078741640765
MorganBit,"r=1,b=2048",McConnaughey,1,0.32108881981727416,0.0009321980919264697,0.32108881981727416,0.17065306426336602,0.628550785469434,0.0011491241747041058,0.628550785469434,0.35963960667266903,0.3123269285108788,0.3292078741640765
RDKBit,-,Tanimoto,1,0.3153433173212772,0.00086263488429819,0.3153433173212772,0.1705621478366954,0.6214400381162287,0.0010554118413844446,0.6214400381162287,0.36705600240351843,0.30770933408684187,0.32458557031176416
RDKBit,-,Sokal,1,0.3153433173212772,0.00086263488429819,0.3153433173212772,0.1705621478366954,0.6214400381162287,0.0010554118413844446,0.6214400381162287,0.36705600240351843,0.30770933408684187,0.32458557031176416
MorganBit,"r=1,b=4096",Kulczynski,1,0.31901667137609496,0.0009315719306673876,0.31901667137609496,0.17044055804940672,0.6254205248191181,0.001154900633871435,0.6254205248191181,0.360873273104966,0.31072101346896486,0.3280634830931525
MorganBit,"r=1,b=4096",McConnaughey,1,0.31901667137609496,0.0009315719306673876,0.31901667137609496,0.17044055804940672,0.6254205248191181,0.001154900633871435,0.6254205248191181,0.360873273104966,0.31072101346896486,0.3280634830931525
FeatMorganBit,"r=3,b=2048",RogotGoldberg,1,0.3245737967410756,0.0009412849481125124,0.3245737967410756,0.17043700751241656,0.6336807837091688,0.0011437178191032067,0.6336807837091688,0.3632673679917208,0.31673730809079775,0.33269285108787794
FeatMorganCount,r=3,Tanimoto,1,0.32259583686540455,0.0009364289632787289,0.32259583686540455,0.17041682349885617,0.6440619722256884,0.0011431204752393146,0.6440619722256884,0.36964871169198116,0.3144932655175662,0.33230432325515685
FeatMorganCount,r=3,Dice,1,0.32259583686540455,0.0009364289632787289,0.32259583686540455,0.17041682349885617,0.6440619722256884,0.0011431204752393146,0.6440619722256884,0.36964871169198116,0.3144932655175662,0.33230432325515685
FeatMorganBit,"r=3,b=2048",Tanimoto,1,0.32438541961005934,0.000939882693091419,0.32438541961005934,0.17037368128898675,0.6341082500852987,0.0011437160338219352,0.6341082500852987,0.3633469719521314,0.31616511255533575,0.3324997645285862
FeatMorganBit,"r=3,b=2048",Dice,1,0.32438541961005934,0.000939882693091419,0.32438541961005934,0.17037368128898675,0.6341082500852987,0.0011437160338219352,0.6341082500852987,0.3633469719521314,0.31616511255533575,0.3324997645285862
FeatMorganBit,"r=3,b=2048",Sokal,1,0.32438541961005934,0.000939882693091419,0.32438541961005934,0.17037368128898675,0.6341082500852987,0.0011437160338219352,0.6341082500852987,0.3633469719521314,0.31616511255533575,0.3324997645285862
FeatMorganBit,"r=3,b=2048",OnBit,1,0.32438541961005934,0.000939882693091419,0.32438541961005934,0.17037368128898675,0.6341082500852987,0.0011437160338219352,0.6341082500852987,0.3633469719521314,0.31616511255533575,0.3324997645285862
MorganBit,"r=1,b=1024",Kulczynski,1,0.320335311293209,0.0009221997461784175,0.320335311293209,0.17030671559994323,0.6271147511551678,0.0011412307582418773,0.6271147511551678,0.35920318251236977,0.312508241499482,0.3286333239144768
MorganBit,"r=1,b=1024",McConnaughey,1,0.320335311293209,0.0009221997461784175,0.320335311293209,0.17030671559994323,0.6271147511551678,0.0011412307582418773,0.6271147511551678,0.35920318251236977,0.312508241499482,0.3286333239144768
FeatMorganBit,"r=3,b=4096",RogotGoldberg,1,0.3257040595271734,0.0009382182952132396,0.3257040595271734,0.17024813096348856,0.63986909587814,0.0011373037732704098,0.63986909587814,0.3637934019627518,0.31741075633418103,0.3332462089102383
MorganBit,"r=2,b=4096",Kulczynski,1,0.3165677686728831,0.0009172031543904,0.3165677686728831,0.17023905345698148,0.6341683189247609,0.0011449473055761444,0.6341683189247609,0.3721065612250807,0.3084463596119431,0.32571112366958654
MorganBit,"r=2,b=4096",McConnaughey,1,0.3165677686728831,0.0009172031543904,0.3165677686728831,0.17023905345698148,0.6341683189247609,0.0011449473055761444,0.6341683189247609,0.3721065612250807,0.3084463596119431,0.32571112366958654
FeatMorganBit,"r=3,b=4096",Tanimoto,1,0.3258924366581897,0.0009403256961519434,0.3258924366581897,0.17020349055667208,0.6402293415225291,0.0011377673862306263,0.6402293415225291,0.36389020255969173,0.3177804464538005,0.3333333333333333
FeatMorganBit,"r=3,b=4096",Dice,1,0.3258924366581897,0.0009403256961519434,0.3258924366581897,0.17020349055667208,0.6402293415225291,0.0011377673862306263,0.6402293415225291,0.36389020255969173,0.3177804464538005,0.3333333333333333
FeatMorganBit,"r=3,b=4096",Sokal,1,0.3258924366581897,0.0009403256961519434,0.3258924366581897,0.17020349055667208,0.6402293415225291,0.0011377673862306263,0.6402293415225291,0.36389020255969173,0.3177804464538005,0.3333333333333333
FeatMorganBit,"r=3,b=4096",OnBit,1,0.3258924366581897,0.0009403256961519434,0.3258924366581897,0.17020349055667208,0.6402293415225291,0.0011377673862306263,0.6402293415225291,0.36389020255969173,0.3177804464538005,0.3333333333333333
FeatMorganBit,"r=3,b=1024",Tanimoto,1,0.32259583686540455,0.0009058535868711152,0.32259583686540455,0.1700442771537163,0.6309042025750343,0.0010809216922874397,0.6309042025750343,0.3628741091186392,0.3146816426485825,0.3309974569087313
FeatMorganBit,"r=3,b=1024",Dice,1,0.32259583686540455,0.0009058535868711152,0.32259583686540455,0.1700442771537163,0.6309042025750343,0.0010809216922874397,0.6309042025750343,0.3628741091186392,0.3146816426485825,0.3309974569087313
FeatMorganBit,"r=3,b=1024",Sokal,1,0.32259583686540455,0.0009058535868711152,0.32259583686540455,0.1700442771537163,0.6309042025750343,0.0010809216922874397,0.6309042025750343,0.3628741091186392,0.3146816426485825,0.3309974569087313
FeatMorganBit,"r=3,b=1024",OnBit,1,0.32259583686540455,0.0009058535868711152,0.32259583686540455,0.1700442771537163,0.6309042025750343,0.0010809216922874397,0.6309042025750343,0.3628741091186392,0.3146816426485825,0.3309974569087313
FeatMorganBit,"r=3,b=4096",BraunBlanquet,1,0.3225016482998964,0.0010352050004121154,0.3225016482998964,0.17002604591018933,0.639270881671884,0.001283272467733932,0.639270881671884,0.36275720316632143,0.31449091080342845,0.33126353960629185
FeatMorganBit,"r=3,b=2048",BraunBlanquet,1,0.32259583686540455,0.001034919137392713,0.32259583686540455,0.16991440642144773,0.6390356360816373,0.0012779585861956554,0.6390356360816373,0.363203876698117,0.31429311481586136,0.33192285956484885
FeatMorganBit,"r=3,b=1024",RogotGoldberg,1,0.3216539512103231,0.0009088272652271512,0.3216539512103231,0.169439070683856,0.6277640058710845,0.0010788215722759202,0.6277640058710845,0.36198873214207805,0.3135513798624847,0.3306042196477348
FeatMorganBit,"r=3,b=2048",Cosine,1,0.323537722520486,0.0009332640354395863,0.323537722520486,0.1693394596969136,0.63309811685034,0.00113809099052636,0.63309811685034,0.36192753861796456,0.3158990298577753,0.33192756899312426
FeatMorganBit,"r=3,b=1024",BraunBlanquet,1,0.320335311293209,0.0009098713830772024,0.320335311293209,0.16920721044491058,0.6323572322360175,0.0010645231233976963,0.6323572322360175,0.3605635182533189,0.31204200810021665,0.3290171423189225
FeatMorganBit,"r=3,b=4096",Cosine,1,0.32438541961005934,0.000936301233791209,0.32438541961005934,0.16918857753618535,0.6384967269199117,0.001148750532544809,0.6384967269199117,0.362496990091723,0.3161863049825751,0.33268107751718945
FeatMorganBit,"r=3,b=1024",Cosine,1,0.32259583686540455,0.0009089773879299079,0.32259583686540455,0.1690938246083274,0.6339385758366173,0.0010901527529969008,0.6339385758366173,0.3619266310398728,0.31495478948855604,0.3310751624752755
MorganBit,"r=2,b=2048",Kulczynski,1,0.3167561458038994,0.0009020982681351094,0.3167561458038994,0.16906725124466898,0.6371111471894163,0.001109455175006021,0.6371111471894163,0.368843543046109,0.3087477630215692,0.32608787793161914
MorganBit,"r=2,b=2048",McConnaughey,1,0.3167561458038994,0.0009020982681351094,0.3167561458038994,0.16906725124466898,0.6371111471894163,0.001109455175006021,0.6371111471894163,0.368843543046109,0.3087477630215692,0.32608787793161914
RDKBit,-,Dice,1,0.3111990204389187,0.00083222494994753,0.3111990204389187,0.16883415539400776,0.6132251602832867,0.0010103561651163512,0.6132251602832867,0.3643325454380768,0.30318828294245076,0.32071912969765476
RDKBit,-,OnBit,1,0.3111990204389187,0.00083222494994753,0.3111990204389187,0.16883415539400776,0.6132251602832867,0.0010103561651163512,0.6132251602832867,0.3643325454380768,0.30318828294245076,0.32071912969765476
FeatMorganBit,"r=2,b=4096",RogotGoldberg,1,0.3237260996515023,0.0009080109352044911,0.3237260996515023,0.16843230720257701,0.63143999201725,0.0010672573189092216,0.63143999201725,0.35820521934478394,0.3146792879344448,0.3323938023923896
FeatMorganBit,"r=2,b=4096",Tanimoto,1,0.3237260996515023,0.0009114426064504091,0.3237260996515023,0.16841803928071608,0.6314322062269458,0.0010705268580236582,0.6314322062269458,0.35835713573007427,0.3146816426485825,0.33230432325515685
FeatMorganBit,"r=2,b=4096",Dice,1,0.3237260996515023,0.0009114426064504091,0.3237260996515023,0.16841803928071608,0.6314322062269458,0.0010705268580236582,0.6314322062269458,0.35835713573007427,0.3146816426485825,0.33230432325515685
FeatMorganBit,"r=2,b=4096",Sokal,1,0.3237260996515023,0.0009114426064504091,0.3237260996515023,0.16841803928071608,0.6314322062269458,0.0010705268580236582,0.6314322062269458,0.35835713573007427,0.3146816426485825,0.33230432325515685
FeatMorganBit,"r=2,b=4096",OnBit,1,0.3237260996515023,0.0009114426064504091,0.3237260996515023,0.16841803928071608,0.6314322062269458,0.0010705268580236582,0.6314322062269458,0.35835713573007427,0.3146816426485825,0.33230432325515685
FeatMorganBit,"r=2,b=1024",Tanimoto,1,0.3225016482998964,0.0009111356407420902,0.3225016482998964,0.16820198543193812,0.6219135207566129,0.0010610667320681512,0.6219135207566129,0.3539325687739337,0.3141989262503532,0.3312611848921541
FeatMorganBit,"r=2,b=1024",Dice,1,0.3225016482998964,0.0009111356407420902,0.3225016482998964,0.16820198543193812,0.6219135207566129,0.0010610667320681512,0.6219135207566129,0.3539325687739337,0.3141989262503532,0.3312611848921541
FeatMorganBit,"r=2,b=1024",Sokal,1,0.3225016482998964,0.0009111356407420902,0.3225016482998964,0.16820198543193812,0.6219135207566129,0.0010610667320681512,0.6219135207566129,0.3539325687739337,0.3141989262503532,0.3312611848921541
FeatMorganBit,"r=2,b=1024",OnBit,1,0.3225016482998964,0.0009111356407420902,0.3225016482998964,0.16820198543193812,0.6219135207566129,0.0010610667320681512,0.6219135207566129,0.3539325687739337,0.3141989262503532,0.3312611848921541
FeatMorganBit,"r=2,b=1024",RogotGoldberg,1,0.3225016482998964,0.0009097391482753066,0.3225016482998964,0.1681985720368348,0.6225815541297525,0.0010584217381835047,0.6225815541297525,0.3540516610571883,0.3139281341245173,0.33117406046905906
FeatMorganBit,"r=2,b=2048",Tanimoto,1,0.3230667796929453,0.0009111875619791523,0.3230667796929453,0.16814974808228453,0.6260364637131525,0.0010660377877338872,0.6260364637131525,0.355938510047089,0.31439907695205804,0.33164264858246206
FeatMorganBit,"r=2,b=2048",Dice,1,0.3230667796929453,0.0009111875619791523,0.3230667796929453,0.16814974808228453,0.6260364637131525,0.0010660377877338872,0.6260364637131525,0.355938510047089,0.31439907695205804,0.33164264858246206
FeatMorganBit,"r=2,b=2048",Sokal,1,0.3230667796929453,0.0009111875619791523,0.3230667796929453,0.16814974808228453,0.6260364637131525,0.0010660377877338872,0.6260364637131525,0.355938510047089,0.31439907695205804,0.33164264858246206
FeatMorganBit,"r=2,b=2048",OnBit,1,0.3230667796929453,0.0009111875619791523,0.3230667796929453,0.16814974808228453,0.6260364637131525,0.0010660377877338872,0.6260364637131525,0.355938510047089,0.31439907695205804,0.33164264858246206
MorganBit,"r=2,b=1024",Kulczynski,1,0.31458980879721204,0.0008997407171681191,0.31458980879721204,0.16813923307722556,0.6295813775796312,0.0010970382625963258,0.6295813775796312,0.3644178883946626,0.3065814260148818,0.3240110200621645
MorganBit,"r=2,b=1024",McConnaughey,1,0.31458980879721204,0.0008997407171681191,0.31458980879721204,0.16813923307722556,0.6295813775796312,0.0010970382625963258,0.6295813775796312,0.3644178883946626,0.3065814260148818,0.3240110200621645
